기준_년분기_코드,행정동코드,통합카테고리,당월매출합,매출_20대합,행정동명,총유동인구,유동_20대,점포수,행정동_전체매출,행정동_전체점포수,업종_점포당매출,업종_매출점유율,업종_포화도,경쟁강도,매출_20대비율,유동_20대비율,MZ_차이,유동대비매출,점포대비유동
20253,11320512,예술학원,220056823,13113415,창2동,10383795,1461875,34,20402471967,784,6472259.5,0.010785792199882991,0.04336734693877551,3.2743327463610365e-06,0.059591040265086444,0.14078427010548647,-0.08119322984040003,21.19233122379631,305405.73529411765
20253,11320512,오락/유흥,131791029,2657256,창2동,10383795,1461875,11,20402471967,784,11981002.636363637,0.006459561822369639,0.01403061224489796,1.0593429473521002e-06,0.02016264703419229,0.14078427010548647,-0.12062162307129418,12.691990645038736,943981.3636363636
20253,11320512,의료/약국,3671308380,143236637,창2동,10383795,1461875,19,20402471967,784,193226756.84210527,0.17994429233566214,0.02423469387755102,1.829774181789991e-06,0.039015147237508825,0.14078427010548647,-0.10176912286797765,353.5613309006967,546515.5263157894
20253,11320512,의류/패션,294454366,4487899,창2동,10383795,1461875,133,20402471967,784,2213942.6015037596,0.014432288718556532,0.16964285714285715,1.2808419272529937e-05,0.015241407559906923,0.14078427010548647,-0.12554286254557956,28.357105085375817,78073.64661654136
20253,11320512,일반학원,665538736,6719387,창2동,10383795,1461875,28,20402471967,784,23769240.57142857,0.03262049505944556,0.03571428571428571,2.6965093205326184e-06,0.01009616215636771,0.14078427010548647,-0.13068810794911875,64.0939787428392,370849.8214285714
20253,11320512,일식,302324181,25206982,창2동,10383795,1461875,7,20402471967,784,43189168.71428572,0.014818017223059763,0.008928571428571428,6.741273301331546e-07,0.08337732667172924,0.14078427010548647,-0.057406943433757227,29.114998996031797,1483399.2857142857
20253,11320512,전자/통신,29642620,5196316,창2동,10383795,1461875,10,20402471967,784,2964262.0,0.001452893553680431,0.012755102040816327,9.630390430473637e-07,0.17529880961939262,0.14078427010548647,0.03451453951390615,2.8547000398216644,1038379.5
20253,11320512,주점,127559442,10142840,창2동,10383795,1461875,14,20402471967,784,9111388.714285715,0.006252156219418959,0.017857142857142856,1.3482546602663092e-06,0.07951461562523925,0.14078427010548647,-0.061269654480247224,12.28447229553357,741699.6428571428
20253,11320512,중식,174855273,8032820,창2동,10383795,1461875,7,20402471967,784,24979324.714285713,0.008570298407115562,0.008928571428571428,6.741273301331546e-07,0.04593982132869393,0.14078427010548647,-0.09484444877679254,16.839245478170554,1483399.2857142857
20253,11320512,카페,127641731,11393000,창2동,10383795,1461875,27,20402471967,784,4727471.518518519,0.006256189505195952,0.03443877551020408,2.600205416227882e-06,0.08925764254952011,0.14078427010548647,-0.05152662755596636,12.292397047514902,384585.0
