행정동명,통합카테고리,기준_년분기_코드,성장확률_pct,업종내_순위,업종내_전체동수,상위_퍼센트,등급
자양2동,스포츠/레저,20253,74.7,13,395,3.3,A
자양2동,식품 소매,20253,50.2,202,422,47.9,B
자양2동,양식/기타외식,20253,60.7,50,241,20.7,A
자양2동,예술학원,20253,43.2,203,378,53.7,C
자양2동,오락/유흥,20253,28.7,329,361,91.1,D
자양2동,의료/약국,20253,46.3,269,413,65.1,C
자양2동,의류/패션,20253,79.6,24,402,6.0,A
자양2동,일반학원,20253,43.6,249,397,62.7,C
자양2동,일식,20253,66.8,16,279,5.7,A
자양2동,전자/통신,20253,42.4,176,309,57.0,C
자양2동,주점,20253,51.9,150,398,37.7,B
자양2동,중식,20253,49.3,188,358,52.5,C
자양2동,카페,20253,28.5,381,419,90.9,D
자양2동,패스트푸드/치킨,20253,46.0,194,409,47.4,B
자양2동,편의점,20253,47.8,143,405,35.3,B
자양2동,한식,20253,37.6,328,421,77.9,D
자양3동,B2B 서비스,20253,58.2,83,368,22.6,A
자양3동,미용실,20253,42.4,202,419,48.2,B
자양3동,분식/간식,20253,27.4,412,415,99.3,D
자양3동,뷰티/화장품,20253,64.2,95,394,24.1,A
자양3동,생활용품 소매,20253,54.3,169,405,41.7,B
자양3동,수리/세탁,20253,52.5,245,382,64.1,C
자양3동,숙박,20253,48.4,105,194,54.1,C
자양3동,스포츠/레저,20253,33.7,345,395,87.3,D
자양3동,식품 소매,20253,41.6,290,422,68.7,C
자양3동,양식/기타외식,20253,43.7,170,241,70.5,C
자양3동,예술학원,20253,36.3,284,378,75.1,D
자양3동,오락/유흥,20253,47.0,184,361,51.0,C
자양3동,의료/약국,20253,35.5,353,413,85.5,D
자양3동,의류/패션,20253,39.9,343,402,85.3,D
자양3동,일반학원,20253,48.5,192,397,48.4,B
자양3동,일식,20253,58.5,50,279,17.9,A
자양3동,전자/통신,20253,12.2,304,309,98.4,D
자양3동,주점,20253,44.8,234,398,58.8,C
자양3동,중식,20253,50.9,172,358,48.0,B
자양3동,카페,20253,53.1,103,419,24.6,A
자양3동,패스트푸드/치킨,20253,39.8,278,409,68.0,C
자양3동,편의점,20253,25.8,405,405,100.0,D
자양3동,한식,20253,48.5,232,421,55.1,C
자양4동,B2B 서비스,20253,43.3,200,368,54.3,C
자양4동,미용실,20253,37.4,267,419,63.7,C
자양4동,분식/간식,20253,66.6,33,415,8.0,A
자양4동,뷰티/화장품,20253,33.0,310,394,78.7,D
자양4동,생활용품 소매,20253,49.8,203,405,50.1,C
자양4동,수리/세탁,20253,55.1,231,382,60.5,C
자양4동,숙박,20253,34.7,159,194,82.0,D
자양4동,스포츠/레저,20253,55.6,108,395,27.3,B
자양4동,식품 소매,20253,56.3,133,422,31.5,B
자양4동,양식/기타외식,20253,63.1,38,241,15.8,A
자양4동,예술학원,20253,28.1,346,378,91.5,D
자양4동,오락/유흥,20253,56.9,94,361,26.0,B
자양4동,의료/약국,20253,58.7,125,413,30.3,B
자양4동,의류/패션,20253,61.2,188,402,46.8,B
자양4동,일반학원,20253,39.7,289,397,72.8,C
자양4동,전자/통신,20253,73.4,46,309,14.9,A
자양4동,주점,20253,64.5,46,398,11.6,A
자양4동,중식,20253,52.6,147,358,41.1,B
자양4동,카페,20253,56.4,80,419,19.1,A
자양4동,패스트푸드/치킨,20253,56.2,89,409,21.8,A
자양4동,편의점,20253,63.9,23,405,5.7,A
자양4동,한식,20253,68.2,74,421,17.6,A
구의1동,B2B 서비스,20253,48.3,156,368,42.4,B
구의1동,미용실,20253,65.9,24,419,5.7,A
구의1동,분식/간식,20253,53.6,165,415,39.8,B
구의1동,뷰티/화장품,20253,31.6,316,394,80.2,D
구의1동,생활용품 소매,20253,42.5,260,405,64.2,C
구의1동,수리/세탁,20253,75.4,78,382,20.4,A
구의1동,숙박,20253,54.1,73,194,37.6,B
구의1동,스포츠/레저,20253,55.6,110,395,27.8,B
구의1동,식품 소매,20253,46.1,243,422,57.6,C
구의1동,애완동물,20253,47.2,75,147,51.0,C
구의1동,양식/기타외식,20253,32.3,215,241,89.2,D
구의1동,예술학원,20253,78.1,9,378,2.4,A
구의1동,오락/유흥,20253,60.0,78,361,21.6,A
구의1동,의료/약국,20253,30.0,379,413,91.8,D
구의1동,의류/패션,20253,64.9,145,402,36.1,B
구의1동,일반학원,20253,38.5,306,397,77.1,D
구의1동,일식,20253,44.7,140,279,50.2,C
구의1동,전자/통신,20253,41.9,180,309,58.3,C
구의1동,주점,20253,42.7,253,398,63.6,C
구의1동,중식,20253,55.8,112,358,31.3,B
구의1동,카페,20253,45.8,184,419,43.9,B
구의1동,패스트푸드/치킨,20253,67.6,26,409,6.4,A
구의1동,편의점,20253,55.9,57,405,14.1,A
구의1동,한식,20253,67.2,81,421,19.2,A
구의2동,B2B 서비스,20253,52.7,123,368,33.4,B
구의2동,미용실,20253,45.1,170,419,40.6,B
구의2동,분식/간식,20253,62.5,61,415,14.7,A
구의2동,뷰티/화장품,20253,23.3,369,394,93.7,D
구의2동,생활용품 소매,20253,65.2,100,405,24.7,A
구의2동,수리/세탁,20253,24.4,366,382,95.8,D
구의2동,숙박,20253,38.8,139,194,71.6,C
구의2동,스포츠/레저,20253,62.3,63,395,15.9,A
구의2동,식품 소매,20253,55.0,149,422,35.3,B
구의2동,애완동물,20253,53.5,51,147,34.7,B
구의2동,예술학원,20253,26.5,351,378,92.9,D
구의2동,오락/유흥,20253,34.9,287,361,79.5,D
구의2동,의료/약국,20253,58.2,132,413,32.0,B
구의2동,의류/패션,20253,55.9,231,402,57.5,C
구의2동,일반학원,20253,42.1,265,397,66.8,C
구의2동,일식,20253,45.5,135,279,48.4,B
구의2동,전자/통신,20253,11.7,305,309,98.7,D
구의2동,주점,20253,54.4,123,398,30.9,B
구의2동,중식,20253,39.7,279,358,77.9,D
구의2동,카페,20253,41.2,244,419,58.2,C
구의2동,패스트푸드/치킨,20253,44.8,205,409,50.1,C
구의2동,편의점,20253,47.1,153,405,37.8,B
구의2동,한식,20253,43.1,274,421,65.1,C
구의3동,B2B 서비스,20253,26.2,317,368,86.1,D
구의3동,미용실,20253,46.6,154,419,36.8,B
구의3동,분식/간식,20253,51.7,190,415,45.8,B
구의3동,뷰티/화장품,20253,76.8,29,394,7.4,A
구의3동,생활용품 소매,20253,37.8,290,405,71.6,C
구의3동,수리/세탁,20253,79.0,48,382,12.6,A
구의3동,숙박,20253,53.3,77,194,39.7,B
구의3동,스포츠/레저,20253,40.4,274,395,69.4,C
구의3동,식품 소매,20253,45.5,255,422,60.4,C
구의3동,양식/기타외식,20253,60.4,53,241,22.0,A
구의3동,예술학원,20253,42.8,210,378,55.6,C
구의3동,오락/유흥,20253,39.7,263,361,72.9,C
구의3동,의료/약국,20253,45.2,279,413,67.6,C
구의3동,의류/패션,20253,56.5,225,402,56.0,C
구의3동,일반학원,20253,45.9,228,397,57.4,C
구의3동,일식,20253,56.7,57,279,20.4,A
구의3동,전자/통신,20253,43.8,171,309,55.3,C
구의3동,주점,20253,47.2,203,398,51.0,C
구의3동,중식,20253,52.6,148,358,41.3,B
구의3동,카페,20253,35.4,311,419,74.2,C
구의3동,패스트푸드/치킨,20253,44.2,216,409,52.8,C
구의3동,편의점,20253,40.4,266,405,65.7,C
구의3동,한식,20253,60.4,131,421,31.1,B
용신동,B2B 서비스,20253,47.7,161,368,43.8,B
용신동,미용실,20253,76.3,5,419,1.2,A
용신동,분식/간식,20253,61.6,66,415,15.9,A
용신동,뷰티/화장품,20253,53.2,165,394,41.9,B
용신동,생활용품 소매,20253,48.6,213,405,52.6,C
용신동,수리/세탁,20253,56.0,220,382,57.6,C
용신동,숙박,20253,72.3,12,194,6.2,A
용신동,스포츠/레저,20253,44.8,229,395,58.0,C
용신동,식품 소매,20253,46.4,240,422,56.9,C
용신동,양식/기타외식,20253,29.8,223,241,92.5,D
용신동,예술학원,20253,50.0,133,378,35.2,B
용신동,오락/유흥,20253,35.6,282,361,78.1,D
용신동,의료/약국,20253,64.4,72,413,17.4,A
용신동,의류/패션,20253,83.0,10,402,2.5,A
용신동,일반학원,20253,48.8,186,397,46.9,B
용신동,일식,20253,58.8,48,279,17.2,A
용신동,전자/통신,20253,37.9,208,309,67.3,C
용신동,주점,20253,23.2,386,398,97.0,D
용신동,중식,20253,57.8,88,358,24.6,A
용신동,카페,20253,62.6,52,419,12.4,A
용신동,패스트푸드/치킨,20253,54.1,103,409,25.2,B
용신동,편의점,20253,59.7,36,405,8.9,A
용신동,한식,20253,70.7,57,421,13.5,A
제기동,B2B 서비스,20253,51.0,133,368,36.1,B
제기동,미용실,20253,37.1,271,419,64.7,C
제기동,분식/간식,20253,70.1,22,415,5.3,A
제기동,뷰티/화장품,20253,83.7,5,394,1.3,A
제기동,생활용품 소매,20253,63.5,111,405,27.4,B
제기동,수리/세탁,20253,41.9,303,382,79.3,D
제기동,숙박,20253,69.5,17,194,8.8,A
제기동,스포츠/레저,20253,33.9,344,395,87.1,D
제기동,식품 소매,20253,32.0,373,422,88.4,D
제기동,애완동물,20253,30.0,130,147,88.4,D
제기동,양식/기타외식,20253,54.8,93,241,38.6,B
제기동,예술학원,20253,58.0,83,378,22.0,A
제기동,오락/유흥,20253,28.4,331,361,91.7,D
제기동,의료/약국,20253,47.0,263,413,63.7,C
제기동,의류/패션,20253,35.3,364,402,90.5,D
제기동,일반학원,20253,49.3,176,397,44.3,B
제기동,일식,20253,75.4,6,279,2.2,A
제기동,전자/통신,20253,69.7,54,309,17.5,A
제기동,주점,20253,58.4,94,398,23.6,A
제기동,중식,20253,61.1,53,358,14.8,A
제기동,카페,20253,84.7,11,419,2.6,A
제기동,패스트푸드/치킨,20253,58.4,74,409,18.1,A
제기동,편의점,20253,63.0,25,405,6.2,A
제기동,한식,20253,68.1,77,421,18.3,A
전농1동,B2B 서비스,20253,30.0,295,368,80.2,D
전농1동,미용실,20253,34.4,315,419,75.2,D
전농1동,분식/간식,20253,57.5,109,415,26.3,B
전농1동,뷰티/화장품,20253,66.4,82,394,20.8,A
전농1동,생활용품 소매,20253,66.9,89,405,22.0,A
전농1동,수리/세탁,20253,84.3,15,382,3.9,A
전농1동,숙박,20253,66.3,28,194,14.4,A
전농1동,스포츠/레저,20253,70.9,30,395,7.6,A
전농1동,식품 소매,20253,47.4,231,422,54.7,C
전농1동,애완동물,20253,69.5,15,147,10.2,A
전농1동,예술학원,20253,55.3,98,378,25.9,B
전농1동,오락/유흥,20253,43.5,228,361,63.2,C
전농1동,의료/약국,20253,53.0,206,413,49.9,B
전농1동,의류/패션,20253,62.3,173,402,43.0,B
전농1동,일반학원,20253,28.1,384,397,96.7,D
전농1동,일식,20253,31.0,240,279,86.0,D
전농1동,전자/통신,20253,85.1,12,309,3.9,A
전농1동,주점,20253,47.8,195,398,49.0,B
전농1동,중식,20253,56.3,109,358,30.4,B
전농1동,카페,20253,50.6,127,419,30.3,B
전농1동,패스트푸드/치킨,20253,64.1,42,409,10.3,A
전농1동,편의점,20253,47.0,154,405,38.0,B
전농1동,한식,20253,60.2,133,421,31.6,B
전농2동,B2B 서비스,20253,36.4,251,368,68.2,C
전농2동,미용실,20253,67.0,19,419,4.5,A
전농2동,분식/간식,20253,53.1,170,415,41.0,B
전농2동,뷰티/화장품,20253,54.9,147,394,37.3,B
전농2동,생활용품 소매,20253,35.0,304,405,75.1,D
전농2동,수리/세탁,20253,43.9,286,382,74.9,C
전농2동,스포츠/레저,20253,38.0,305,395,77.2,D
전농2동,식품 소매,20253,46.8,236,422,55.9,C
전농2동,양식/기타외식,20253,59.8,55,241,22.8,A
전농2동,예술학원,20253,48.0,148,378,39.2,B
전농2동,오락/유흥,20253,45.5,205,361,56.8,C
전농2동,의료/약국,20253,24.8,398,413,96.4,D
전농2동,의류/패션,20253,70.1,105,402,26.1,B
전농2동,일반학원,20253,53.8,120,397,30.2,B
전농2동,주점,20253,35.5,324,398,81.4,D
전농2동,중식,20253,35.3,318,358,88.8,D
전농2동,카페,20253,66.2,40,419,9.5,A
전농2동,패스트푸드/치킨,20253,59.8,60,409,14.7,A
전농2동,편의점,20253,52.0,88,405,21.7,A
전농2동,한식,20253,37.2,334,421,79.3,D
답십리1동,B2B 서비스,20253,53.5,118,368,32.1,B
답십리1동,미용실,20253,52.4,96,419,22.9,A
답십리1동,분식/간식,20253,46.2,256,415,61.7,C
답십리1동,뷰티/화장품,20253,52.4,170,394,43.1,B
답십리1동,생활용품 소매,20253,50.3,198,405,48.9,B
답십리1동,수리/세탁,20253,75.5,75,382,19.6,A
답십리1동,숙박,20253,43.2,124,194,63.9,C
답십리1동,스포츠/레저,20253,34.2,342,395,86.6,D
답십리1동,식품 소매,20253,49.4,208,422,49.3,B
답십리1동,예술학원,20253,30.0,335,378,88.6,D
답십리1동,오락/유흥,20253,71.5,11,361,3.0,A
답십리1동,의료/약국,20253,53.5,198,413,47.9,B
답십리1동,의류/패션,20253,49.6,279,402,69.4,C
답십리1동,일반학원,20253,46.2,224,397,56.4,C
답십리1동,주점,20253,38.8,290,398,72.9,C
답십리1동,카페,20253,54.7,96,419,22.9,A
답십리1동,패스트푸드/치킨,20253,57.2,82,409,20.0,A
답십리1동,편의점,20253,42.9,224,405,55.3,C
답십리1동,한식,20253,46.3,251,421,59.6,C
답십리2동,B2B 서비스,20253,33.8,269,368,73.1,C
답십리2동,미용실,20253,45.5,168,419,40.1,B
답십리2동,분식/간식,20253,39.1,345,415,83.1,D
답십리2동,뷰티/화장품,20253,31.3,318,394,80.7,D
답십리2동,생활용품 소매,20253,39.3,279,405,68.9,C
답십리2동,수리/세탁,20253,81.7,34,382,8.9,A
답십리2동,스포츠/레저,20253,59.5,81,395,20.5,A
답십리2동,식품 소매,20253,51.6,185,422,43.8,B
답십리2동,애완동물,20253,57.5,45,147,30.6,B
답십리2동,예술학원,20253,67.1,32,378,8.5,A
답십리2동,오락/유흥,20253,48.3,175,361,48.5,B
답십리2동,의료/약국,20253,60.9,101,413,24.5,A
답십리2동,의류/패션,20253,41.8,329,402,81.8,D
답십리2동,일반학원,20253,31.9,366,397,92.2,D
답십리2동,일식,20253,26.6,263,279,94.3,D
답십리2동,전자/통신,20253,39.2,200,309,64.7,C
답십리2동,주점,20253,25.0,379,398,95.2,D
답십리2동,중식,20253,36.0,312,358,87.2,D
답십리2동,카페,20253,47.5,164,419,39.1,B
답십리2동,패스트푸드/치킨,20253,29.6,391,409,95.6,D
답십리2동,편의점,20253,43.4,219,405,54.1,C
답십리2동,한식,20253,38.1,323,421,76.7,D
장안1동,B2B 서비스,20253,28.1,304,368,82.6,D
장안1동,미용실,20253,54.1,85,419,20.3,A
장안1동,분식/간식,20253,46.6,254,415,61.2,C
장안1동,뷰티/화장품,20253,43.1,247,394,62.7,C
장안1동,생활용품 소매,20253,29.3,329,405,81.2,D
장안1동,수리/세탁,20253,68.4,137,382,35.9,B
장안1동,숙박,20253,67.9,23,194,11.9,A
장안1동,스포츠/레저,20253,40.1,277,395,70.1,C
장안1동,식품 소매,20253,48.0,223,422,52.8,C
장안1동,애완동물,20253,62.8,33,147,22.4,A
장안1동,예술학원,20253,33.1,311,378,82.3,D
장안1동,오락/유흥,20253,64.7,39,361,10.8,A
장안1동,의료/약국,20253,58.4,127,413,30.8,B
장안1동,의류/패션,20253,44.2,309,402,76.9,D
장안1동,일반학원,20253,46.2,223,397,56.2,C
장안1동,일식,20253,48.1,114,279,40.9,B
장안1동,전자/통신,20253,67.9,65,309,21.0,A
장안1동,주점,20253,57.5,96,398,24.1,A
장안1동,중식,20253,48.2,200,358,55.9,C
장안1동,카페,20253,37.3,288,419,68.7,C
장안1동,패스트푸드/치킨,20253,38.0,299,409,73.1,C
장안1동,편의점,20253,39.9,282,405,69.6,C
장안1동,한식,20253,46.7,244,421,58.0,C
장안2동,B2B 서비스,20253,52.7,122,368,33.2,B
장안2동,미용실,20253,41.2,221,419,52.7,C
장안2동,분식/간식,20253,31.8,395,415,95.2,D
장안2동,뷰티/화장품,20253,73.5,46,394,11.7,A
장안2동,생활용품 소매,20253,50.0,201,405,49.6,B
장안2동,수리/세탁,20253,80.2,42,382,11.0,A
장안2동,숙박,20253,29.0,176,194,90.7,D
장안2동,스포츠/레저,20253,65.1,50,395,12.7,A
장안2동,식품 소매,20253,52.0,178,422,42.2,B
장안2동,양식/기타외식,20253,34.2,207,241,85.9,D
장안2동,예술학원,20253,35.7,291,378,77.0,D
장안2동,오락/유흥,20253,43.0,234,361,64.8,C
장안2동,의료/약국,20253,24.7,400,413,96.9,D
장안2동,의류/패션,20253,75.6,54,402,13.4,A
장안2동,일반학원,20253,48.7,190,397,47.9,B
장안2동,일식,20253,60.1,40,279,14.3,A
장안2동,전자/통신,20253,27.8,244,309,79.0,D
장안2동,주점,20253,40.4,276,398,69.3,C
장안2동,중식,20253,29.7,346,358,96.6,D
장안2동,카페,20253,33.8,325,419,77.6,D
장안2동,패스트푸드/치킨,20253,36.6,317,409,77.5,D
장안2동,편의점,20253,53.3,83,405,20.5,A
장안2동,한식,20253,29.1,387,421,91.9,D
청량리동,B2B 서비스,20253,28.4,302,368,82.1,D
청량리동,미용실,20253,65.6,25,419,6.0,A
청량리동,분식/간식,20253,48.3,232,415,55.9,C
청량리동,뷰티/화장품,20253,27.3,342,394,86.8,D
청량리동,생활용품 소매,20253,16.0,393,405,97.0,D
청량리동,수리/세탁,20253,59.7,205,382,53.7,C
청량리동,숙박,20253,54.6,70,194,36.1,B
청량리동,스포츠/레저,20253,44.1,238,395,60.3,C
청량리동,식품 소매,20253,41.5,291,422,69.0,C
청량리동,양식/기타외식,20253,37.7,195,241,80.9,D
청량리동,예술학원,20253,75.0,13,378,3.4,A
청량리동,오락/유흥,20253,28.1,333,361,92.2,D
청량리동,의료/약국,20253,59.3,120,413,29.1,B
청량리동,의류/패션,20253,71.5,99,402,24.6,A
청량리동,일반학원,20253,56.2,93,397,23.4,A
청량리동,일식,20253,26.1,267,279,95.7,D
청량리동,전자/통신,20253,20.7,273,309,88.3,D
청량리동,주점,20253,26.3,371,398,93.2,D
청량리동,중식,20253,48.3,198,358,55.3,C
청량리동,카페,20253,52.0,109,419,26.0,B
청량리동,패스트푸드/치킨,20253,59.1,70,409,17.1,A
청량리동,편의점,20253,39.8,283,405,69.9,C
청량리동,한식,20253,60.1,136,421,32.3,B
회기동,미용실,20253,28.5,381,419,90.9,D
회기동,분식/간식,20253,82.8,2,415,0.5,A
회기동,뷰티/화장품,20253,26.7,349,394,88.6,D
회기동,생활용품 소매,20253,19.7,378,405,93.3,D
회기동,숙박,20253,29.3,173,194,89.2,D
회기동,스포츠/레저,20253,41.2,266,395,67.3,C
회기동,식품 소매,20253,81.6,3,422,0.7,A
회기동,양식/기타외식,20253,44.2,164,241,68.0,C
회기동,예술학원,20253,65.3,36,378,9.5,A
회기동,오락/유흥,20253,64.2,49,361,13.6,A
회기동,의료/약국,20253,34.0,359,413,86.9,D
회기동,의류/패션,20253,55.4,238,402,59.2,C
회기동,일반학원,20253,78.9,7,397,1.8,A
회기동,일식,20253,77.9,4,279,1.4,A
회기동,전자/통신,20253,41.2,184,309,59.5,C
회기동,주점,20253,72.0,16,398,4.0,A
회기동,중식,20253,88.3,1,358,0.3,A
회기동,카페,20253,93.7,3,419,0.7,A
회기동,패스트푸드/치킨,20253,90.0,4,409,1.0,A
회기동,편의점,20253,63.3,24,405,5.9,A
회기동,한식,20253,89.6,3,421,0.7,A
휘경1동,B2B 서비스,20253,39.8,226,368,61.4,C
휘경1동,미용실,20253,38.0,259,419,61.8,C
휘경1동,분식/간식,20253,33.8,384,415,92.5,D
휘경1동,뷰티/화장품,20253,45.2,229,394,58.1,C
휘경1동,생활용품 소매,20253,62.3,116,405,28.6,B
휘경1동,수리/세탁,20253,68.4,138,382,36.1,B
휘경1동,숙박,20253,58.7,57,194,29.4,B
휘경1동,스포츠/레저,20253,71.0,29,395,7.3,A
휘경1동,식품 소매,20253,54.0,160,422,37.9,B
휘경1동,양식/기타외식,20253,51.2,119,241,49.4,B
휘경1동,예술학원,20253,28.3,345,378,91.3,D
휘경1동,오락/유흥,20253,33.5,303,361,83.9,D
휘경1동,의료/약국,20253,43.8,292,413,70.7,C
휘경1동,의류/패션,20253,65.6,136,402,33.8,B
휘경1동,일반학원,20253,59.0,72,397,18.1,A
휘경1동,일식,20253,30.7,243,279,87.1,D
휘경1동,전자/통신,20253,16.2,291,309,94.2,D
휘경1동,주점,20253,45.7,219,398,55.0,C
휘경1동,중식,20253,42.5,263,358,73.5,C
휘경1동,카페,20253,31.7,346,419,82.6,D
휘경1동,패스트푸드/치킨,20253,49.4,151,409,36.9,B
휘경1동,편의점,20253,39.8,284,405,70.1,C
휘경1동,한식,20253,51.8,200,421,47.5,B
휘경2동,B2B 서비스,20253,43.2,201,368,54.6,C
휘경2동,미용실,20253,79.1,2,419,0.5,A
휘경2동,분식/간식,20253,42.5,307,415,74.0,C
휘경2동,뷰티/화장품,20253,31.5,317,394,80.5,D
휘경2동,생활용품 소매,20253,77.3,24,405,5.9,A
휘경2동,수리/세탁,20253,67.6,142,382,37.2,B
휘경2동,스포츠/레저,20253,52.0,143,395,36.2,B
휘경2동,식품 소매,20253,52.1,176,422,41.7,B
휘경2동,예술학원,20253,57.0,89,378,23.5,A
휘경2동,오락/유흥,20253,29.0,327,361,90.6,D
휘경2동,의료/약국,20253,57.6,140,413,33.9,B
휘경2동,일반학원,20253,60.2,57,397,14.4,A
휘경2동,일식,20253,82.0,2,279,0.7,A
휘경2동,주점,20253,46.5,211,398,53.0,C
휘경2동,카페,20253,64.1,48,419,11.5,A
휘경2동,패스트푸드/치킨,20253,56.2,90,409,22.0,A
휘경2동,편의점,20253,79.3,5,405,1.2,A
휘경2동,한식,20253,74.7,40,421,9.5,A
이문1동,B2B 서비스,20253,69.2,33,368,9.0,A
이문1동,미용실,20253,36.9,278,419,66.3,C
이문1동,분식/간식,20253,72.1,13,415,3.1,A
이문1동,뷰티/화장품,20253,74.7,42,394,10.7,A
이문1동,생활용품 소매,20253,61.9,118,405,29.1,B
이문1동,수리/세탁,20253,32.1,351,382,91.9,D
이문1동,숙박,20253,74.4,9,194,4.6,A
이문1동,스포츠/레저,20253,27.7,376,395,95.2,D
이문1동,식품 소매,20253,54.1,158,422,37.4,B
이문1동,애완동물,20253,64.3,30,147,20.4,A
이문1동,양식/기타외식,20253,68.8,18,241,7.5,A
이문1동,예술학원,20253,60.9,66,378,17.5,A
이문1동,오락/유흥,20253,64.2,48,361,13.3,A
